review_id,order_id,customer_id,restaurant_id,driver_id,rating,review_text,review_date
427,697,193,19,335,4,Fresh food,2026-02-19 20:41:00
428,698,674,20,207,4,Food was delicious,2026-07-07 15:07:24
429,699,2329,8,289,4,Highly recommended,2024-09-06 21:26:15
430,700,859,7,246,5,Very fast delivery,2026-03-06 21:32:35
431,702,399,3,158,5,Food was delicious,2026-06-18 09:06:22
432,704,2992,6,244,5,Amazing restaurant,2026-01-04 02:39:29
433,706,936,18,281,5,Fresh food,2024-08-13 20:22:31
434,707,360,18,168,4,Fresh food,2026-03-12 03:28:26
435,708,2009,9,353,5,Food was delicious,2026-05-03 02:30:41
436,710,369,2,242,4,Excellent service,2026-03-25 11:38:22
437,712,1366,12,248,3,Wrong order,2025-09-18 07:44:00
438,713,1589,17,22,4,Excellent service,2025-12-24 11:35:00
439,714,449,11,320,3,Cold food,2026-06-11 10:24:41
440,718,1399,6,337,5,Highly recommended,2025-10-16 10:34:15
441,725,1748,20,309,1,Late delivery,2025-03-19 17:14:47
442,726,2159,18,323,5,Very fast delivery,2024-10-24 12:50:01
443,728,773,15,322,5,Highly recommended,2025-11-30 05:30:30
444,731,1782,11,130,4,Very fast delivery,2025-07-28 17:02:21
445,732,2147,4,99,4,Food was delicious,2026-01-19 13:15:34
446,733,1705,11,210,3,Wrong order,2025-04-01 06:09:01
447,734,1532,12,383,5,Fresh food,2025-03-05 09:05:48
448,735,2253,14,394,5,Very fast delivery,2026-01-26 15:17:05
449,737,261,6,260,5,Highly recommended,2024-10-23 09:12:12
450,738,352,17,390,4,Highly recommended,2026-01-09 05:14:09
451,741,786,17,218,4,Food was delicious,2024-09-01 13:25:20
452,742,102,13,310,3,Driver was rude,2025-10-02 00:17:46
453,743,888,7,136,5,Fresh food,2024-09-29 09:44:34
454,744,458,10,126,5,Food was delicious,2026-07-01 13:36:18
455,749,2654,2,294,2,Late delivery,2025-12-27 09:18:45
456,750,1614,17,284,2,Average experience,2025-09-30 23:44:02
457,751,200,20,239,3,Poor packaging,2026-03-10 19:02:10
458,753,944,12,138,5,Perfect experience,2024-09-09 22:20:49
459,754,2735,9,107,5,Driver was polite,2024-10-23 19:17:10
460,757,2618,18,166,3,Wrong order,2025-04-04 23:45:17
461,760,2603,8,168,5,Amazing restaurant,2025-05-04 23:26:36
462,761,1142,16,353,5,Amazing restaurant,2025-03-11 12:39:57
463,762,2128,8,103,5,Food was delicious,2024-10-25 17:49:28
464,764,1265,19,329,4,Highly recommended,2026-03-14 18:34:00
465,765,1228,7,250,4,Very fast delivery,2026-03-14 17:17:35
466,766,622,20,121,2,Cold food,2025-01-16 19:11:45
467,767,2429,17,35,4,Excellent service,2025-02-17 13:28:12
468,771,1367,4,367,5,Fresh food,2025-09-06 01:47:13
469,772,972,12,356,2,Food quality could be better,2025-07-29 19:23:02
470,774,2378,15,337,3,Cold food,2024-11-09 01:15:11
471,776,2427,12,165,4,Highly recommended,2025-11-01 06:36:55
472,778,772,13,127,4,Driver was polite,2026-02-19 06:08:35
473,779,2076,4,16,3,Food quality could be better,2026-07-04 08:29:23
474,780,160,7,34,4,Perfect experience,2026-05-07 09:56:03
475,781,1639,20,115,5,Very fast delivery,2026-01-20 23:07:29
476,784,2313,17,38,3,Average experience,2024-10-17 10:07:52
477,785,1601,5,252,5,Perfect experience,2026-06-25 13:06:17
478,786,2215,19,168,4,Perfect experience,2024-07-24 22:03:55
479,788,723,17,86,5,Food was delicious,2025-10-07 00:26:16
480,789,1304,16,32,5,Perfect experience,2026-02-17 02:09:52
481,790,2583,19,369,4,Fresh food,2025-07-23 06:08:13
482,791,2652,19,261,5,Perfect experience,2026-02-07 04:37:50
483,792,2606,2,110,3,Poor packaging,2026-04-02 08:50:51
484,794,709,5,362,4,Food was delicious,2024-09-21 14:10:17
485,795,1625,10,325,3,Food quality could be better,2026-07-04 14:51:41
486,797,2077,5,51,5,Driver was polite,2026-04-23 16:14:19
487,801,1048,10,65,4,Very fast delivery,2025-04-10 13:20:38
488,803,1374,2,57,3,Average experience,2024-10-19 14:26:19
489,804,2599,12,43,5,Food was delicious,2024-12-11 18:29:21
490,809,1981,10,346,5,Amazing restaurant,2025-02-09 14:19:28
491,811,605,6,366,3,Cold food,2024-07-19 16:43:57
492,816,2887,13,169,5,Perfect experience,2025-10-28 23:16:56
493,819,1531,10,84,5,Perfect experience,2024-10-11 06:07:12
494,824,621,16,107,3,Food quality could be better,2025-05-23 15:37:55
495,828,347,3,153,5,Fresh food,2024-09-13 19:25:38
496,829,2849,19,367,4,Driver was polite,2025-02-16 12:24:43
497,832,2714,12,368,5,Food was delicious,2026-05-02 08:44:33
498,834,2965,3,326,3,Late delivery,2025-12-09 07:28:09
499,835,2235,1,149,5,Perfect experience,2025-04-23 00:09:17
500,838,755,6,354,4,Amazing restaurant,2025-02-01 15:32:11
501,840,916,2,92,5,Amazing restaurant,2025-02-24 19:17:31
502,841,2397,8,219,5,Fresh food,2024-09-29 20:35:34
503,842,1701,15,366,4,Highly recommended,2026-04-25 05:24:34
504,843,1436,14,122,3,Driver was rude,2025-12-21 19:19:55
505,844,2282,19,99,3,Poor packaging,2025-08-28 23:25:38
506,845,1963,13,97,5,Driver was polite,2025-02-06 08:48:55
507,847,1811,12,366,5,Driver was polite,2024-12-28 17:02:58
508,848,2873,18,160,4,Food was delicious,2025-01-17 14:49:50
509,849,1220,13,121,1,Cold food,2024-12-27 16:35:28
510,852,1009,3,46,2,Driver was rude,2026-01-17 07:20:48
511,854,915,10,246,5,Fresh food,2026-02-28 11:47:31
512,856,2497,12,304,5,Perfect experience,2025-09-24 08:54:46
513,858,2861,20,1,5,Very fast delivery,2025-04-22 05:05:34
514,860,2054,13,162,5,Food was delicious,2026-05-02 20:17:08
515,861,2031,18,246,5,Fresh food,2024-11-18 13:45:09
516,864,2737,7,290,4,Highly recommended,2024-08-20 01:29:02
517,866,77,19,150,4,Amazing restaurant,2025-04-01 08:32:46
518,867,287,17,207,5,Driver was polite,2025-05-20 03:36:23
519,868,1130,3,238,4,Fresh food,2026-03-04 07:48:54
520,869,2921,11,289,5,Driver was polite,2024-09-28 03:34:00
521,871,1466,10,210,4,Amazing restaurant,2026-05-19 23:36:44
522,873,133,12,383,3,Average experience,2026-03-25 08:07:50
523,875,2837,4,16,3,Poor packaging,2026-01-20 21:33:45
524,876,739,16,191,4,Perfect experience,2024-09-29 23:51:50
525,877,1389,13,121,3,Late delivery,2026-03-29 14:30:48
526,879,1872,20,106,2,Not worth the price,2025-12-27 19:59:36
527,881,2701,11,135,5,Food was delicious,2025-06-27 17:18:07
528,882,2693,20,214,5,Very fast delivery,2024-12-08 09:44:44
529,883,317,2,173,4,Excellent service,2025-01-19 21:00:04
530,884,1130,5,261,3,Not worth the price,2025-04-17 14:09:19
531,887,139,1,388,5,Very fast delivery,2025-11-26 01:14:39
532,888,408,17,124,5,Very fast delivery,2025-10-11 15:00:21
533,889,653,17,214,4,Amazing restaurant,2024-11-22 10:07:39
534,892,237,7,153,5,Food was delicious,2025-05-20 12:34:17
535,894,2158,5,96,4,Excellent service,2026-04-21 17:10:19
536,895,1873,15,317,1,Poor packaging,2025-06-22 01:28:17
537,899,162,16,12,5,Driver was polite,2025-05-30 02:17:53
538,900,2802,15,176,1,Driver was rude,2025-04-06 19:13:37
539,903,2907,16,196,5,Highly recommended,2025-07-15 17:06:21
540,904,2532,11,36,4,Very fast delivery,2025-12-04 04:39:07
541,905,213,7,199,5,Amazing restaurant,2024-11-25 08:44:31
542,909,951,20,227,2,Late delivery,2025-08-14 22:33:06
543,911,365,5,281,4,Highly recommended,2024-07-23 14:14:10
544,912,597,13,259,5,Food was delicious,2024-11-17 09:49:33
545,913,1029,19,134,5,Highly recommended,2026-02-16 04:17:14
546,914,484,19,145,5,Food was delicious,2025-08-11 07:09:13
547,917,1477,10,118,4,Perfect experience,2026-02-23 15:26:11
548,918,747,12,87,4,Very fast delivery,2025-08-05 20:40:32
549,919,2426,11,336,3,Average experience,2025-07-29 18:20:06
550,921,1705,3,204,5,Very fast delivery,2024-12-03 16:42:18
551,922,601,6,328,4,Driver was polite,2024-12-18 23:59:07
552,923,1931,10,135,3,Average experience,2024-07-17 12:50:58
553,924,2388,2,255,5,Amazing restaurant,2025-04-07 22:30:10
554,925,627,14,122,5,Fresh food,2025-01-19 02:20:51
555,927,67,7,123,5,Very fast delivery,2025-03-16 00:22:59
556,928,1808,12,368,5,Driver was polite,2026-04-06 15:14:26
557,929,1716,3,329,4,Fresh food,2026-04-17 10:26:29
558,930,1413,13,372,4,Food was delicious,2025-10-24 06:39:24
559,932,2161,9,341,5,Food was delicious,2025-05-17 05:03:57
560,933,246,15,189,4,Fresh food,2026-04-26 07:33:33
561,935,3,4,134,5,Excellent service,2025-10-14 16:40:24
562,936,2762,8,160,5,Perfect experience,2025-06-14 19:38:50
563,939,11,12,138,5,Perfect experience,2025-05-15 10:20:52
564,941,2795,20,132,4,Fresh food,2026-06-04 07:30:04
565,942,2294,16,357,5,Highly recommended,2026-04-28 19:02:53
566,944,671,14,382,4,Perfect experience,2026-05-20 14:43:02
567,947,1535,9,107,3,Not worth the price,2024-09-01 11:32:34
568,948,1122,7,134,3,Poor packaging,2025-01-23 05:42:19
569,949,2215,1,101,5,Very fast delivery,2024-11-20 09:50:35
570,952,2775,6,69,4,Food was delicious,2025-11-03 22:48:25
571,955,1180,12,232,5,Highly recommended,2025-07-20 07:07:15
572,956,1894,18,21,2,Wrong order,2025-03-07 06:03:30
573,958,665,15,112,4,Excellent service,2025-02-25 20:28:38
574,959,632,20,233,5,Highly recommended,2025-04-20 08:32:15
575,960,1411,6,165,3,Cold food,2025-09-22 10:14:58
576,961,1234,17,30,5,Excellent service,2026-03-17 19:28:17
577,962,1581,13,190,2,Poor packaging,2026-04-22 06:28:24
578,963,2766,6,330,5,Very fast delivery,2024-09-19 11:02:14
579,965,1655,2,242,5,Perfect experience,2026-03-28 18:28:43
580,967,1109,17,30,3,Wrong order,2025-10-07 02:43:43
581,970,2952,2,305,5,Food was delicious,2024-08-13 01:15:14
582,971,2884,8,160,1,Poor packaging,2026-02-25 00:22:51
583,973,780,15,304,4,Food was delicious,2025-06-01 13:52:53
584,977,4,1,360,4,Amazing restaurant,2024-09-19 04:40:11
585,978,653,13,91,4,Driver was polite,2025-07-25 21:24:58
586,980,574,2,255,5,Highly recommended,2026-03-16 08:16:47
587,981,280,20,91,4,Very fast delivery,2025-04-13 13:06:07
588,982,2551,13,327,4,Very fast delivery,2025-05-15 10:40:46
589,984,720,14,394,5,Food was delicious,2024-12-21 16:13:52
590,986,1195,13,119,5,Very fast delivery,2024-12-29 13:25:40
591,988,9,4,358,3,Late delivery,2026-01-26 15:50:07
592,989,2166,1,42,4,Amazing restaurant,2024-08-17 20:46:39
593,990,1189,6,299,5,Excellent service,2024-12-26 00:16:06
594,991,40,6,3,4,Driver was polite,2024-10-12 16:48:01
595,993,1268,13,184,5,Very fast delivery,2026-05-19 03:41:23
596,994,2691,4,226,3,Poor packaging,2025-04-28 21:21:39
597,995,2149,11,326,5,Very fast delivery,2024-08-27 08:50:33
598,996,1833,3,168,3,Average experience,2026-02-26 07:04:21
599,997,2493,2,66,4,Very fast delivery,2025-07-21 16:05:53
600,998,584,8,134,1,Average experience,2024-10-16 10:40:45
601,1001,2640,9,291,4,Highly recommended,2026-04-03 07:33:09
602,1002,1964,16,220,4,Food was delicious,2025-02-08 07:14:03
603,1003,2598,12,189,2,Late delivery,2025-10-08 12:42:29
604,1004,2738,5,152,3,Average experience,2025-04-09 13:47:27
605,1005,564,7,135,5,Amazing restaurant,2025-09-27 22:20:59
606,1007,562,1,145,3,Not worth the price,2026-05-19 03:38:21
607,1008,1559,7,250,3,Late delivery,2025-11-19 04:01:11
608,1009,1859,3,161,3,Average experience,2024-10-30 19:09:44
609,1010,851,1,145,5,Food was delicious,2025-11-29 20:49:36
610,1011,243,3,400,4,Excellent service,2024-08-15 07:46:28
611,1013,2300,3,199,4,Very fast delivery,2025-03-31 08:44:09
612,1016,2122,13,213,5,Food was delicious,2025-12-03 13:55:04
613,1017,1061,17,131,1,Poor packaging,2025-06-05 00:16:01
614,1018,1837,10,334,5,Fresh food,2026-03-19 12:39:58
615,1019,2932,10,388,3,Late delivery,2024-07-16 00:09:55
616,1020,1367,8,158,5,Fresh food,2026-04-20 03:28:38
617,1022,2915,12,319,3,Food quality could be better,2025-03-07 04:17:21
618,1023,1172,9,72,5,Fresh food,2024-07-18 05:23:04
619,1024,2661,13,236,3,Late delivery,2025-10-14 02:27:27
620,1029,424,4,166,5,Driver was polite,2025-01-04 17:09:25
621,1031,1145,17,169,5,Driver was polite,2026-06-18 15:17:04
622,1032,2226,2,94,5,Highly recommended,2025-01-06 18:36:53
623,1035,2525,2,53,3,Driver was rude,2024-11-25 15:39:20
624,1036,484,19,168,4,Perfect experience,2026-02-12 15:25:08
625,1037,637,5,123,2,Driver was rude,2026-07-05 12:34:58
626,1039,2435,13,106,4,Very fast delivery,2025-12-15 17:08:15
627,1041,2725,10,350,5,Perfect experience,2025-12-27 10:46:10
628,1042,700,8,388,4,Amazing restaurant,2026-03-13 16:31:13
629,1043,1085,9,341,4,Highly recommended,2025-02-14 22:40:49
630,1044,1521,7,226,5,Driver was polite,2025-11-18 10:21:07
631,1045,749,11,349,5,Amazing restaurant,2025-04-11 01:08:56
632,1046,2104,20,214,5,Amazing restaurant,2025-02-15 15:12:16
633,1049,914,11,39,3,Poor packaging,2026-06-15 01:06:37
634,1051,2769,13,245,2,Average experience,2024-09-24 13:43:38
635,1052,2401,13,30,5,Very fast delivery,2025-03-27 08:50:09
636,1053,477,8,200,5,Fresh food,2024-10-01 06:11:06
637,1054,2219,19,325,5,Food was delicious,2024-10-13 17:45:57
638,1056,338,15,263,5,Fresh food,2026-05-03 02:21:39
639,1058,1882,12,283,2,Not worth the price,2025-06-24 21:14:52
640,1059,1946,4,343,5,Perfect experience,2026-05-12 14:42:51
641,1060,1481,19,360,5,Very fast delivery,2024-12-03 01:00:16
642,1064,1532,12,282,3,Not worth the price,2025-09-04 13:58:49
643,1065,1886,3,210,4,Food was delicious,2026-05-20 23:03:34
644,1066,1712,3,350,5,Very fast delivery,2026-06-13 07:27:18
645,1069,2232,2,242,3,Food quality could be better,2025-03-20 01:46:54
646,1073,959,14,394,4,Very fast delivery,2025-03-13 19:30:48
647,1075,2076,1,46,5,Driver was polite,2026-06-29 18:37:01
648,1077,1226,10,281,4,Highly recommended,2024-07-25 23:17:02
649,1080,1336,11,271,4,Highly recommended,2025-05-20 14:25:39
650,1082,2872,7,335,4,Fresh food,2025-06-18 18:24:56
651,1083,2489,9,341,2,Wrong order,2025-05-23 21:06:53
652,1085,2441,10,36,5,Fresh food,2026-06-27 02:34:04
653,1086,915,8,7,4,Fresh food,2025-03-02 04:41:13
654,1087,2700,2,364,2,Food quality could be better,2026-05-19 15:25:51
655,1088,2931,5,400,4,Highly recommended,2025-09-05 09:37:56
656,1089,1520,14,122,5,Very fast delivery,2026-07-01 22:03:00
657,1090,1749,11,209,5,Perfect experience,2025-03-09 15:25:25
658,1091,2924,14,382,5,Food was delicious,2026-05-08 21:46:25
659,1095,224,12,146,4,Amazing restaurant,2025-04-22 12:47:42
660,1096,567,19,160,5,Food was delicious,2025-08-02 10:49:36
661,1097,2108,6,322,4,Food was delicious,2025-03-29 07:18:27
662,1099,1277,12,85,3,Late delivery,2024-10-25 21:57:19
663,1100,1815,3,29,4,Driver was polite,2025-09-25 05:06:49
664,1101,34,2,128,4,Excellent service,2024-07-27 07:59:20
665,1103,2617,13,132,5,Excellent service,2024-10-09 16:34:49
666,1106,561,5,137,4,Amazing restaurant,2026-04-18 09:58:24
667,1107,1965,20,47,5,Excellent service,2025-03-23 23:21:32
668,1108,1784,1,153,5,Excellent service,2024-08-12 01:45:03
669,1111,1259,9,380,5,Driver was polite,2025-10-14 06:59:44
670,1112,1762,15,248,5,Perfect experience,2025-12-27 17:01:34
671,1113,2063,20,303,2,Poor packaging,2025-10-17 11:10:08
672,1114,1267,15,263,2,Not worth the price,2025-07-06 21:19:48
673,1116,2357,6,19,5,Amazing restaurant,2024-10-17 03:56:42
674,1119,2226,2,255,4,Fresh food,2024-10-15 10:09:30
675,1120,2117,17,119,3,Food quality could be better,2025-04-03 00:58:56
676,1122,2097,1,388,1,Food quality could be better,2026-05-11 11:41:52
677,1124,795,4,274,3,Food quality could be better,2026-04-23 16:23:49
678,1125,2681,13,218,5,Excellent service,2025-06-20 12:14:58
679,1126,1190,14,122,5,Fresh food,2024-07-16 13:36:03
680,1131,2848,19,338,5,Very fast delivery,2026-02-21 09:20:50
681,1133,1260,17,157,5,Highly recommended,2025-07-08 10:14:33
682,1134,694,10,266,2,Driver was rude,2025-11-12 00:59:47
683,1136,229,5,29,5,Food was delicious,2024-10-14 02:04:09
684,1139,409,17,376,5,Driver was polite,2026-04-29 23:16:23
685,1140,1171,15,304,4,Perfect experience,2025-02-05 03:10:23
686,1141,1691,8,252,3,Late delivery,2025-08-16 11:22:21
687,1142,215,10,334,4,Driver was polite,2024-11-26 04:51:47
688,1143,2818,17,35,5,Driver was polite,2025-02-23 01:39:26
689,1145,122,12,263,5,Amazing restaurant,2024-12-11 05:59:59
690,1147,283,13,115,4,Driver was polite,2026-06-30 04:07:40
691,1151,64,8,34,3,Driver was rude,2025-07-08 00:51:02
692,1152,1029,8,346,5,Driver was polite,2026-06-23 00:40:46
693,1153,1564,12,315,4,Excellent service,2024-12-12 08:00:04
694,1154,1297,6,19,4,Perfect experience,2025-02-01 22:52:02
695,1156,165,17,303,5,Food was delicious,2025-09-29 15:27:26
696,1164,2414,7,31,3,Driver was rude,2025-11-13 20:09:45
697,1165,2203,17,10,5,Driver was polite,2025-10-09 14:35:04
698,1168,2938,7,8,3,Driver was rude,2024-11-11 14:12:48
699,1174,2269,1,105,4,Perfect experience,2025-10-15 12:19:02
700,1175,411,15,283,4,Highly recommended,2025-08-04 11:36:29
701,1176,2397,8,335,2,Wrong order,2026-04-18 01:11:02
702,1177,421,5,39,4,Highly recommended,2025-08-05 02:10:41
703,1178,1129,17,355,3,Average experience,2026-02-09 02:01:33
704,1179,2463,9,72,4,Food was delicious,2026-05-11 08:51:33
705,1180,183,6,229,2,Average experience,2026-03-04 12:08:19
706,1182,2486,12,81,5,Very fast delivery,2024-09-13 12:26:52
707,1184,2424,8,252,4,Food was delicious,2026-01-28 23:09:29
708,1187,661,15,304,2,Cold food,2024-12-04 16:59:42
709,1188,2174,1,261,3,Driver was rude,2024-07-22 17:27:28
710,1189,2294,16,357,4,Fresh food,2025-01-03 04:19:29
711,1190,2230,2,224,3,Driver was rude,2025-02-17 18:57:38
712,1192,2398,13,303,5,Very fast delivery,2025-08-21 08:04:02
713,1196,1264,13,259,5,Perfect experience,2025-12-29 13:38:48
714,1198,2372,2,305,4,Highly recommended,2026-06-18 04:05:07
715,1201,281,11,262,3,Average experience,2025-03-08 07:54:13
716,1202,322,15,248,4,Very fast delivery,2025-05-29 20:55:56
717,1203,1992,20,310,3,Not worth the price,2026-07-13 03:04:19
718,1206,1461,13,355,3,Average experience,2025-10-24 21:39:46
719,1207,850,13,50,4,Perfect experience,2024-09-23 10:57:18
720,1209,1499,8,251,5,Food was delicious,2025-11-06 09:56:52
721,1210,2312,9,234,5,Driver was polite,2025-04-05 03:14:49
722,1212,1231,19,166,3,Driver was rude,2025-10-28 18:55:28
723,1215,1226,1,335,2,Poor packaging,2025-09-23 02:11:07
724,1217,348,5,320,5,Food was delicious,2026-05-12 10:09:18
725,1218,1507,10,152,3,Cold food,2025-01-25 17:09:47
726,1222,802,8,362,5,Food was delicious,2025-12-29 03:50:14
727,1223,2186,15,142,4,Amazing restaurant,2024-08-22 16:21:43
728,1224,2802,6,337,5,Food was delicious,2025-11-16 19:48:43
729,1226,1246,12,146,4,Highly recommended,2024-12-08 07:20:26
730,1227,2837,18,325,5,Very fast delivery,2026-05-18 09:00:02
731,1228,1196,3,39,5,Highly recommended,2026-04-17 14:36:38
732,1229,2882,11,246,1,Wrong order,2025-05-02 18:55:04
733,1232,2831,12,315,3,Wrong order,2025-11-02 17:57:25
734,1235,246,12,180,5,Food was delicious,2024-11-25 02:59:25
735,1238,1717,15,328,3,Average experience,2026-01-03 22:23:03
736,1239,2261,8,84,5,Excellent service,2025-02-08 19:12:38
737,1244,1068,15,328,4,Excellent service,2024-09-20 11:27:43
738,1245,140,13,30,5,Driver was polite,2024-11-19 11:57:10
739,1246,853,13,376,3,Wrong order,2024-12-06 13:00:22
740,1247,429,20,93,4,Food was delicious,2025-07-14 04:05:16
741,1248,2588,9,357,5,Amazing restaurant,2025-02-19 15:59:50
742,1249,2520,3,71,4,Excellent service,2025-10-08 03:14:40
743,1250,191,17,307,5,Highly recommended,2025-03-11 00:57:26
744,1251,42,12,69,5,Driver was polite,2025-01-06 06:19:11
745,1252,974,17,214,3,Cold food,2026-06-10 12:35:40
746,1253,122,6,283,3,Average experience,2025-09-16 15:18:57
747,1256,2593,13,151,5,Fresh food,2026-01-20 05:30:56
748,1259,2082,12,202,5,Amazing restaurant,2025-05-07 21:22:33
749,1260,1694,17,376,4,Excellent service,2026-03-15 13:09:33
750,1262,2283,2,195,4,Food was delicious,2024-12-25 02:28:28
751,1265,2048,14,122,5,Amazing restaurant,2026-01-08 10:47:59
752,1266,1238,17,351,5,Excellent service,2025-07-10 05:21:24
753,1267,1749,3,36,4,Perfect experience,2025-08-04 14:10:30
754,1268,585,11,226,5,Highly recommended,2026-06-10 17:49:44
755,1270,25,7,226,4,Driver was polite,2024-08-16 08:06:18
756,1271,1489,11,266,4,Driver was polite,2026-06-05 20:19:28
757,1272,2638,7,246,5,Very fast delivery,2024-10-16 04:38:45
758,1273,642,15,85,5,Food was delicious,2025-10-17 01:13:53
759,1276,2350,4,350,3,Driver was rude,2026-06-22 03:34:21
760,1279,4,10,71,5,Amazing restaurant,2025-03-05 16:01:07
761,1281,447,17,372,5,Food was delicious,2025-12-22 19:40:28
762,1284,347,18,134,5,Excellent service,2025-10-15 04:36:00
763,1286,1299,14,122,5,Fresh food,2024-08-15 09:47:38
764,1287,889,1,101,5,Very fast delivery,2025-04-17 07:34:45
765,1288,749,18,164,5,Very fast delivery,2025-10-02 16:25:11
766,1290,2649,17,1,5,Driver was polite,2025-12-01 16:55:35
767,1291,1296,12,87,5,Fresh food,2025-08-10 23:36:39
768,1292,215,5,21,5,Food was delicious,2026-06-12 05:57:52
769,1293,2940,2,242,4,Very fast delivery,2025-03-30 04:21:45
