order_id,customer_id,restaurant_id,driver_id,order_datetime,delivery_datetime,order_status,payment_method,delivery_fee
307,1748,13,102,2026-05-05 01:52:42,2026-05-05 03:06:42,Delivered,Cash,20
308,2451,4,103,2024-08-18 13:09:17,2024-08-18 14:15:17,Delivered,Cash,35
309,1765,17,119,2025-01-20 19:48:27,2025-01-20 20:48:27,Delivered,Cash,25
310,2306,17,119,2024-12-21 22:07:56,2024-12-21 22:48:56,Delivered,Cash,35
311,2161,9,387,2024-12-07 21:36:22,2024-12-07 22:39:22,Delivered,Cash,30
312,1956,3,8,2026-01-23 11:02:44,2026-01-23 11:37:44,Delivered,Cash,15
313,229,19,230,2024-07-17 15:42:58,2024-07-17 16:28:58,Cancelled,Cash,35
314,1803,10,320,2024-07-23 10:14:46,2024-07-23 11:21:46,Delivered,Cash,15
315,2024,13,121,2025-01-10 22:51:46,2025-01-10 23:39:46,Delivered,Card,35
316,2493,2,364,2026-03-11 02:41:21,2026-03-11 03:23:21,Delivered,Card,25
317,1239,12,40,2026-01-04 06:51:47,2026-01-04 07:29:47,Delivered,Card,20
318,1009,7,326,2025-08-02 09:29:37,2025-08-02 10:26:37,Delivered,Cash,35
319,1567,4,134,2024-07-16 09:27:45,2024-07-16 09:51:45,Delivered,Cash,30
320,2807,7,339,2024-08-16 18:04:54,2024-08-16 18:34:54,Delivered,Cash,30
321,10,12,304,2025-11-28 23:07:07,2025-11-29 00:16:07,Delivered,Card,25
322,78,3,24,2025-12-02 11:47:57,2025-12-02 12:14:57,Delivered,Card,30
323,2919,13,214,2026-06-04 14:01:02,2026-06-04 14:41:02,Cancelled,Wallet,25
324,2983,20,276,2025-11-08 17:06:46,2025-11-08 17:56:46,Delivered,Cash,15
325,2730,2,224,2024-08-17 04:16:25,2024-08-17 05:06:25,Delivered,Card,30
326,125,17,259,2025-10-17 06:32:45,2025-10-17 07:08:45,Delivered,Cash,20
327,2873,5,289,2026-04-18 00:17:47,2026-04-18 01:29:47,Cancelled,Wallet,30
328,1091,19,334,2026-05-23 02:55:11,2026-05-23 03:27:11,Delivered,Cash,20
329,2617,17,35,2025-04-15 18:56:17,2025-04-15 19:39:17,Delivered,Card,15
330,1358,19,149,2026-04-09 03:50:26,2026-04-09 04:25:26,Delivered,Card,15
331,926,12,354,2025-04-09 15:04:21,2025-04-09 15:34:21,Delivered,Card,15
332,2867,20,125,2025-11-19 09:37:01,2025-11-19 10:49:01,Delivered,Cash,20
333,2286,19,347,2025-06-06 04:25:15,2025-06-06 04:50:15,Delivered,Card,15
334,2862,6,282,2024-07-22 19:09:49,2024-07-22 19:59:49,Delivered,Cash,20
335,2630,1,250,2026-01-15 22:00:28,2026-01-15 23:06:28,Delivered,Card,25
336,2516,18,343,2026-04-27 08:39:19,2026-04-27 09:22:19,Delivered,Wallet,35
337,1884,2,110,2026-02-03 05:51:40,2026-02-03 06:38:40,Delivered,Card,20
338,1576,19,334,2026-07-13 08:57:08,2026-07-13 09:54:08,Delivered,Card,25
339,1487,5,84,2024-07-22 11:07:55,2024-07-22 11:51:55,Delivered,Cash,20
340,1623,13,207,2025-06-09 11:59:16,2025-06-09 13:09:16,Delivered,Card,35
341,1202,14,394,2026-04-25 11:05:23,2026-04-25 11:29:23,Delivered,Wallet,15
342,802,1,360,2025-02-12 07:50:36,2025-02-12 08:35:36,Delivered,Card,35
343,2904,18,113,2025-02-17 15:55:09,2025-02-17 16:16:09,Delivered,Card,20
344,1711,20,235,2026-03-02 19:10:31,2026-03-02 20:23:31,Delivered,Card,35
345,2042,14,382,2026-03-13 05:23:02,2026-03-13 06:01:02,Delivered,Cash,15
346,2299,11,251,2025-11-07 18:59:33,2025-11-07 19:27:33,Delivered,Cash,15
347,948,3,160,2025-03-20 15:39:27,2025-03-20 16:07:27,Delivered,Cash,15
348,2126,1,51,2024-07-16 02:17:09,2024-07-16 02:53:09,Delivered,Card,30
349,972,12,299,2025-05-04 23:12:23,2025-05-04 23:48:23,Cancelled,Card,35
350,2804,12,359,2025-11-03 02:32:27,2025-11-03 03:15:27,Delivered,Card,25
351,2960,2,128,2025-06-28 02:47:00,2025-06-28 03:48:00,Delivered,Cash,20
352,2606,2,175,2026-02-04 11:09:49,2026-02-04 11:58:49,Delivered,Wallet,15
353,155,13,321,2024-10-12 21:02:39,2024-10-12 21:50:39,Delivered,Card,20
354,1279,7,266,2025-07-19 12:02:10,2025-07-19 13:13:10,Cancelled,Wallet,35
355,904,20,30,2025-05-14 04:41:14,2025-05-14 05:33:14,Delivered,Wallet,30
356,1767,20,372,2025-12-11 22:51:07,2025-12-11 23:58:07,Delivered,Card,20
357,2368,5,31,2025-05-17 00:07:50,2025-05-17 01:02:50,Delivered,Wallet,30
358,2494,4,271,2025-08-06 20:56:14,2025-08-06 21:54:14,Delivered,Card,20
359,2358,2,221,2024-11-08 11:06:52,2024-11-08 11:42:52,Delivered,Wallet,20
360,255,13,184,2026-02-18 08:14:29,2026-02-18 09:12:29,Cancelled,Cash,15
361,2594,8,226,2025-04-13 15:20:59,2025-04-13 15:42:59,Failed,Cash,25
362,686,2,364,2024-07-18 09:29:04,2024-07-18 10:03:04,Delivered,Cash,20
363,563,19,103,2025-12-30 19:30:22,2025-12-30 20:27:22,Delivered,Cash,35
364,532,4,71,2025-06-10 15:21:54,2025-06-10 16:22:54,Delivered,Card,25
365,2753,20,121,2024-07-19 01:36:05,2024-07-19 02:19:05,Delivered,Cash,15
366,1501,5,326,2026-02-08 12:34:42,2026-02-08 13:32:42,Delivered,Cash,35
367,2194,12,375,2025-08-09 22:35:33,2025-08-09 23:08:33,Delivered,Wallet,15
368,2762,18,250,2025-03-07 16:45:06,2025-03-07 17:28:06,Cancelled,Card,30
369,1877,6,299,2024-11-09 09:27:46,2024-11-09 10:18:46,Delivered,Cash,30
370,1223,7,126,2024-10-15 19:13:53,2024-10-15 19:54:53,Delivered,Cash,20
371,928,2,66,2026-02-27 19:26:28,2026-02-27 19:58:28,Delivered,Wallet,20
372,138,18,129,2025-08-11 03:10:14,2025-08-11 04:00:14,Delivered,Card,20
373,2174,5,350,2025-07-30 23:39:40,2025-07-31 00:10:40,Delivered,Cash,20
374,2887,13,390,2026-03-05 14:10:09,2026-03-05 14:53:09,Delivered,Cash,20
375,1059,6,229,2025-12-15 07:24:29,2025-12-15 08:28:29,Delivered,Cash,35
376,418,1,183,2025-09-12 13:48:48,2025-09-12 14:35:48,Delivered,Wallet,20
377,541,6,189,2025-02-20 17:01:14,2025-02-20 17:33:14,Delivered,Wallet,20
378,2713,19,25,2024-11-03 23:23:22,2024-11-04 00:04:22,Delivered,Card,15
379,967,9,378,2025-02-04 06:51:14,2025-02-04 07:24:14,Delivered,Wallet,15
380,2740,15,180,2026-01-01 20:40:05,2026-01-01 21:32:05,Delivered,Card,35
381,2424,5,84,2025-09-15 15:11:45,2025-09-15 15:43:45,Delivered,Cash,25
382,1518,5,333,2026-06-02 06:33:10,2026-06-02 07:39:10,Delivered,Card,20
383,2314,18,113,2026-01-28 12:13:32,2026-01-28 12:35:32,Delivered,Cash,30
384,437,7,136,2024-10-22 10:18:54,2024-10-22 11:09:54,Delivered,Cash,35
385,274,18,347,2025-08-02 17:50:11,2025-08-02 18:40:11,Delivered,Card,25
386,1371,12,322,2025-02-18 18:05:42,2025-02-18 18:59:42,Delivered,Cash,25
387,2848,7,251,2024-07-18 19:13:12,2024-07-18 19:47:12,Delivered,Card,35
388,1277,15,163,2025-06-24 03:02:03,2025-06-24 03:46:03,Delivered,Card,35
389,2838,18,203,2025-11-06 08:17:15,2025-11-06 08:56:15,Delivered,Wallet,35
390,2944,20,106,2026-04-12 14:40:09,2026-04-12 15:40:09,Delivered,Cash,30
391,1990,10,126,2025-05-03 06:27:17,2025-05-03 07:10:17,Delivered,Wallet,30
392,2956,5,123,2025-07-30 22:00:59,2025-07-30 22:57:59,Delivered,Cash,25
393,2812,12,43,2025-08-25 02:09:52,2025-08-25 02:38:52,Cancelled,Cash,30
394,1306,11,4,2026-05-06 14:54:37,2026-05-06 15:55:37,Delivered,Cash,15
395,2574,13,227,2026-02-15 04:52:43,2026-02-15 06:02:43,Delivered,Card,30
396,774,10,80,2024-10-16 08:52:54,2024-10-16 09:47:54,Cancelled,Card,35
397,2055,19,253,2025-11-18 06:17:16,2025-11-18 06:42:16,Delivered,Cash,30
398,1179,20,114,2024-07-16 10:50:05,2024-07-16 11:49:05,Delivered,Wallet,20
399,373,17,174,2024-12-08 00:15:48,2024-12-08 00:54:48,Delivered,Card,25
400,880,6,330,2024-11-24 18:33:32,2024-11-24 19:21:32,Delivered,Cash,20
401,916,2,242,2026-02-01 13:28:50,2026-02-01 14:27:50,Delivered,Cash,20
402,1627,6,81,2025-11-30 03:29:51,2025-11-30 04:02:51,Delivered,Cash,15
403,2723,19,335,2025-06-03 21:35:01,2025-06-03 22:17:01,Delivered,Card,25
404,1896,11,134,2025-11-14 10:23:09,2025-11-14 11:36:09,Failed,Card,15
405,2852,7,329,2026-06-10 16:53:01,2026-06-10 17:43:01,Delivered,Card,35
406,862,6,356,2026-05-13 21:41:44,2026-05-13 22:23:44,Delivered,Card,15
407,2647,13,372,2025-10-17 19:10:40,2025-10-17 19:32:40,Delivered,Wallet,20
408,2024,20,227,2025-02-24 17:05:23,2025-02-24 18:05:23,Delivered,Card,30
409,2852,11,80,2026-01-02 00:37:45,2026-01-02 01:17:45,Delivered,Card,35
410,2129,9,120,2025-04-24 21:20:01,2025-04-24 22:18:01,Delivered,Cash,35
411,2290,15,324,2025-05-25 23:49:55,2025-05-26 00:52:55,Delivered,Cash,30
412,2597,1,201,2025-09-03 12:35:23,2025-09-03 13:07:23,Delivered,Cash,25
413,2313,20,214,2026-07-04 23:03:21,2026-07-04 23:31:21,Delivered,Card,20
414,51,5,210,2024-09-06 23:58:52,2024-09-07 01:02:52,Delivered,Card,15
415,2219,7,42,2026-06-09 13:31:29,2026-06-09 14:30:29,Delivered,Cash,25
416,1731,19,71,2025-12-09 01:52:04,2025-12-09 02:57:04,Delivered,Cash,25
417,2572,8,311,2026-01-03 15:51:30,2026-01-03 16:27:30,Delivered,Cash,25
418,1687,4,79,2026-05-25 03:41:04,2026-05-25 04:28:04,Delivered,Wallet,25
419,2258,20,327,2026-01-29 11:26:49,2026-01-29 12:25:49,Delivered,Card,30
420,229,1,349,2025-03-14 05:31:05,2025-03-14 06:05:05,Delivered,Cash,35
421,437,19,23,2025-05-19 18:07:01,2025-05-19 19:16:01,Delivered,Card,30
422,1612,15,260,2025-10-03 11:19:57,2025-10-03 12:22:57,Delivered,Cash,35
423,2969,17,214,2024-07-23 01:22:13,2024-07-23 01:42:13,Delivered,Wallet,25
424,1500,10,230,2025-04-23 02:42:44,2025-04-23 03:31:44,Delivered,Card,20
425,2052,9,191,2024-07-17 01:18:57,2024-07-17 01:55:57,Delivered,Cash,25
426,959,14,394,2026-05-23 11:48:44,2026-05-23 12:42:44,Delivered,Cash,15
427,1871,18,34,2026-03-30 18:13:24,2026-03-30 19:27:24,Delivered,Cash,25
428,1590,3,335,2026-05-06 10:28:46,2026-05-06 11:14:46,Cancelled,Card,20
429,1426,17,206,2025-09-23 23:22:37,2025-09-24 00:17:37,Delivered,Cash,20
430,809,15,48,2026-05-11 19:13:01,2026-05-11 19:39:01,Delivered,Card,20
431,904,20,35,2025-07-23 22:10:09,2025-07-23 22:54:09,Delivered,Cash,15
432,1895,14,122,2024-07-26 02:58:00,2024-07-26 03:37:00,Cancelled,Card,15
433,1197,3,83,2026-04-25 00:33:36,2026-04-25 01:15:36,Delivered,Wallet,35
434,1750,13,141,2024-12-02 21:13:36,2024-12-02 21:33:36,Delivered,Wallet,35
435,1854,2,399,2026-06-12 19:56:03,2026-06-12 20:24:03,Delivered,Cash,30
436,2668,13,97,2025-06-19 12:55:10,2025-06-19 14:03:10,Delivered,Card,20
437,1185,15,232,2025-07-14 17:53:10,2025-07-14 18:49:10,Delivered,Cash,30
438,2230,2,242,2024-11-20 02:55:28,2024-11-20 03:53:28,Delivered,Card,15
439,2181,13,115,2026-06-05 13:30:30,2026-06-05 14:40:30,Delivered,Card,20
440,606,8,335,2025-06-11 07:03:35,2025-06-11 08:12:35,Delivered,Cash,20
441,618,13,86,2024-09-13 21:06:02,2024-09-13 21:55:02,Delivered,Cash,20
442,2823,5,46,2025-11-11 08:03:30,2025-11-11 09:11:30,Cancelled,Card,20
443,1087,1,335,2026-01-20 05:07:07,2026-01-20 05:30:07,Delivered,Cash,35
444,421,19,16,2024-10-09 01:28:44,2024-10-09 02:25:44,Delivered,Cash,25
445,1139,7,101,2026-04-25 10:18:00,2026-04-25 11:25:00,Delivered,Card,30
446,530,7,325,2025-01-08 01:28:49,2025-01-08 02:15:49,Failed,Cash,15
447,2303,1,325,2024-08-07 11:37:16,2024-08-07 12:20:16,Delivered,Card,20
448,2492,13,47,2025-01-07 00:30:16,2025-01-07 01:30:16,Cancelled,Cash,35
449,1021,6,40,2024-09-08 13:14:02,2024-09-08 14:28:02,Delivered,Cash,20
450,386,17,125,2024-09-11 14:19:31,2024-09-11 14:41:31,Delivered,Card,20
451,734,2,255,2026-07-07 23:37:06,2026-07-08 00:11:06,Delivered,Card,25
452,2984,13,115,2024-09-05 04:30:10,2024-09-05 05:32:10,Delivered,Cash,15
453,2974,15,328,2025-05-12 07:37:52,2025-05-12 08:08:52,Delivered,Wallet,25
454,2888,17,310,2025-05-02 00:41:43,2025-05-02 01:37:43,Delivered,Wallet,30
455,1031,13,185,2025-06-28 14:17:13,2025-06-28 15:16:13,Delivered,Cash,35
456,1797,10,272,2025-07-07 02:47:15,2025-07-07 03:58:15,Delivered,Wallet,20
457,1067,8,147,2026-02-15 12:25:48,2026-02-15 13:10:48,Delivered,Cash,15
458,2404,13,206,2026-03-20 17:11:19,2026-03-20 18:08:19,Delivered,Wallet,35
459,228,11,289,2024-10-28 15:59:04,2024-10-28 16:41:04,Delivered,Card,30
460,355,2,98,2025-10-12 17:33:47,2025-10-12 18:24:47,Cancelled,Card,25
461,2757,14,122,2025-07-31 16:48:16,2025-07-31 17:44:16,Delivered,Card,15
462,2267,9,12,2026-02-09 16:21:18,2026-02-09 17:03:18,Delivered,Card,15
463,664,9,357,2025-07-31 18:01:59,2025-07-31 18:58:59,Delivered,Card,25
464,187,10,251,2026-06-16 08:28:38,2026-06-16 09:41:38,Delivered,Card,20
465,807,16,194,2026-05-29 21:07:03,2026-05-29 22:03:03,Delivered,Cash,15
466,2859,17,106,2025-11-10 15:33:54,2025-11-10 15:58:54,Delivered,Cash,25
467,455,5,201,2024-12-22 03:43:32,2024-12-22 04:46:32,Delivered,Cash,25
468,2423,3,201,2026-05-14 21:25:04,2026-05-14 22:03:04,Delivered,Cash,20
469,1110,19,161,2026-04-08 14:55:39,2026-04-08 16:09:39,Delivered,Card,30
470,719,20,206,2026-06-05 02:48:46,2026-06-05 03:23:46,Delivered,Cash,20
471,153,1,200,2024-09-11 04:34:14,2024-09-11 05:45:14,Delivered,Card,15
472,1771,12,231,2025-10-30 13:53:14,2025-10-30 14:21:14,Delivered,Card,20
473,1439,19,16,2026-01-23 13:47:15,2026-01-23 14:51:15,Delivered,Wallet,15
474,1617,6,48,2025-05-06 18:43:49,2025-05-06 19:28:49,Delivered,Cash,35
475,360,10,65,2025-01-07 04:12:27,2025-01-07 05:19:27,Delivered,Wallet,35
476,1335,9,194,2025-02-01 05:59:21,2025-02-01 06:24:21,Delivered,Cash,15
477,675,14,382,2025-09-27 18:38:01,2025-09-27 19:16:01,Delivered,Cash,20
478,2388,2,66,2026-04-20 09:46:51,2026-04-20 10:56:51,Delivered,Card,35
479,2639,10,349,2026-02-18 06:36:41,2026-02-18 07:01:41,Delivered,Cash,20
480,1632,14,394,2024-07-18 19:57:08,2024-07-18 20:47:08,Delivered,Cash,35
481,1622,8,135,2025-01-06 00:20:01,2025-01-06 00:49:01,Delivered,Cash,25
482,1664,5,79,2025-09-04 20:12:42,2025-09-04 20:49:42,Delivered,Wallet,25
483,887,18,349,2026-05-14 08:17:29,2026-05-14 09:00:29,Delivered,Cash,20
484,1301,13,131,2024-11-23 19:42:44,2024-11-23 20:11:44,Delivered,Cash,25
485,347,3,199,2025-08-30 15:38:41,2025-08-30 16:32:41,Delivered,Card,30
486,1629,13,119,2024-09-25 00:15:52,2024-09-25 01:30:52,Delivered,Card,25
487,1052,12,18,2025-01-10 15:34:28,2025-01-10 16:22:28,Delivered,Cash,25
488,2134,15,283,2024-11-22 05:11:19,2024-11-22 05:55:19,Delivered,Cash,30
489,594,18,210,2024-09-01 14:51:28,2024-09-01 15:54:28,Delivered,Card,25
490,2813,15,18,2025-04-05 11:32:40,2025-04-05 12:20:40,Delivered,Card,25
491,2613,1,367,2024-07-31 05:08:40,2024-07-31 06:17:40,Delivered,Cash,15
492,441,19,289,2025-10-18 21:39:44,2025-10-18 22:21:44,Delivered,Card,15
493,1020,13,259,2025-04-28 14:04:17,2025-04-28 15:17:17,Delivered,Wallet,35
494,922,2,98,2024-10-21 02:46:59,2024-10-21 03:06:59,Delivered,Cash,30
495,1422,15,48,2025-04-30 12:26:11,2025-04-30 13:12:11,Delivered,Card,15
496,153,1,326,2025-03-08 18:04:51,2025-03-08 18:52:51,Delivered,Card,30
497,181,19,226,2025-05-20 17:32:09,2025-05-20 18:21:09,Delivered,Cash,20
498,2214,20,1,2025-10-27 04:10:54,2025-10-27 04:46:54,Delivered,Cash,15
499,493,3,71,2024-08-17 06:39:14,2024-08-17 07:23:14,Delivered,Card,35
500,1485,4,266,2024-09-17 20:45:26,2024-09-17 21:36:26,Delivered,Cash,25
501,915,19,46,2025-06-03 16:13:40,2025-06-03 17:06:40,Cancelled,Wallet,20
502,2944,20,102,2025-04-11 11:13:50,2025-04-11 12:27:50,Delivered,Cash,35
503,872,2,110,2026-06-14 20:43:41,2026-06-14 21:12:41,Delivered,Cash,15
504,1119,10,168,2026-02-23 22:05:45,2026-02-23 23:02:45,Delivered,Wallet,25
505,839,17,119,2025-08-11 02:08:51,2025-08-11 03:14:51,Delivered,Wallet,20
506,675,14,394,2025-05-13 00:03:27,2025-05-13 00:48:27,Delivered,Cash,15
507,2335,20,169,2025-04-08 09:29:01,2025-04-08 10:00:01,Delivered,Card,30
508,1959,8,24,2025-04-23 01:05:08,2025-04-23 01:35:08,Delivered,Cash,35
509,24,12,69,2025-01-04 19:32:59,2025-01-04 19:53:59,Delivered,Wallet,15
510,122,15,43,2025-11-11 11:23:02,2025-11-11 12:00:02,Failed,Cash,25
511,147,12,359,2026-05-18 19:46:24,2026-05-18 20:50:24,Delivered,Wallet,15
512,790,16,234,2024-09-08 06:16:20,2024-09-08 06:36:20,Delivered,Cash,20
513,2163,3,203,2024-11-27 06:07:05,2024-11-27 06:31:05,Delivered,Cash,25
514,871,11,346,2025-11-24 00:50:52,2025-11-24 02:02:52,Cancelled,Wallet,20
515,792,10,343,2025-06-04 15:29:01,2025-06-04 16:16:01,Delivered,Cash,20
516,2132,2,94,2026-02-08 23:59:25,2026-02-09 00:56:25,Delivered,Cash,30
517,452,10,126,2025-10-17 03:04:58,2025-10-17 04:13:58,Delivered,Cash,30
518,1850,3,29,2025-12-17 08:28:41,2025-12-17 09:02:41,Delivered,Card,35
519,1019,20,182,2025-01-07 21:17:53,2025-01-07 22:32:53,Delivered,Card,20
520,1649,20,125,2026-06-04 17:07:24,2026-06-04 18:19:24,Delivered,Card,20
521,1384,11,362,2026-04-09 20:16:55,2026-04-09 20:49:55,Delivered,Cash,35
522,1191,10,210,2025-12-04 22:27:33,2025-12-04 22:50:33,Delivered,Wallet,30
523,1338,19,129,2024-11-01 03:41:18,2024-11-01 04:31:18,Delivered,Card,25
524,273,16,318,2026-07-07 10:57:19,2026-07-07 12:03:19,Delivered,Cash,30
525,2797,11,21,2025-05-24 18:21:16,2025-05-24 19:03:16,Delivered,Wallet,15
526,344,18,272,2024-08-16 08:56:06,2024-08-16 09:37:06,Delivered,Wallet,35
527,1681,20,11,2024-10-01 12:41:07,2024-10-01 13:03:07,Delivered,Cash,35
528,2913,7,314,2024-11-25 20:19:59,2024-11-25 21:16:59,Delivered,Cash,35
529,357,9,392,2026-07-05 12:46:44,2026-07-05 13:29:44,Delivered,Cash,35
530,1582,17,172,2024-09-26 21:24:27,2024-09-26 21:52:27,Delivered,Card,30
531,2575,3,74,2025-05-19 17:42:15,2025-05-19 18:48:15,Delivered,Card,20
532,1456,5,147,2026-03-12 10:35:43,2026-03-12 11:43:43,Delivered,Card,15
533,1780,15,354,2026-04-27 10:43:16,2026-04-27 11:37:16,Delivered,Card,20
534,1523,6,356,2026-01-08 21:29:50,2026-01-08 22:10:50,Delivered,Card,35
535,2526,14,382,2026-04-18 15:06:36,2026-04-18 15:33:36,Delivered,Card,35
536,1327,20,235,2024-11-19 14:33:36,2024-11-19 14:54:36,Delivered,Card,20
537,2661,20,245,2026-01-20 07:00:07,2026-01-20 08:01:07,Delivered,Cash,25
538,317,2,305,2025-06-30 22:18:28,2025-06-30 23:20:28,Delivered,Cash,30
539,1501,11,29,2024-10-06 23:17:44,2024-10-07 00:22:44,Delivered,Cash,15
540,2583,19,16,2025-08-27 15:16:17,2025-08-27 15:38:17,Delivered,Card,35
541,2093,17,119,2025-07-04 13:58:15,2025-07-04 14:40:15,Delivered,Card,30
542,958,13,313,2024-10-26 08:32:34,2024-10-26 09:00:34,Delivered,Cash,15
543,1894,4,90,2024-09-26 01:37:51,2024-09-26 02:45:51,Delivered,Card,30
544,505,2,57,2026-05-14 20:54:02,2026-05-14 21:58:02,Delivered,Cash,20
545,2786,5,289,2024-11-21 02:01:17,2024-11-21 02:50:17,Delivered,Cash,30
546,1011,7,274,2026-05-03 09:37:21,2026-05-03 10:38:21,Delivered,Cash,15
547,675,14,122,2025-06-16 22:08:15,2025-06-16 22:33:15,Delivered,Cash,30
548,1948,2,128,2026-01-13 03:49:30,2026-01-13 04:50:30,Delivered,Card,35
549,1574,6,248,2025-10-23 16:52:01,2025-10-23 17:30:01,Delivered,Wallet,30
550,1038,17,30,2024-11-02 02:43:07,2024-11-02 03:25:07,Delivered,Cash,30
551,701,8,28,2024-08-27 18:59:35,2024-08-27 19:40:35,Delivered,Wallet,20
552,749,19,28,2025-06-16 09:03:40,2025-06-16 09:29:40,Delivered,Card,15
553,2965,11,226,2024-09-02 21:33:44,2024-09-02 22:15:44,Delivered,Cash,20
554,1702,3,135,2024-11-19 13:43:09,2024-11-19 14:52:09,Delivered,Card,20
555,968,1,4,2026-02-05 09:54:26,2026-02-05 10:29:26,Delivered,Card,25
556,2641,7,164,2025-01-07 11:21:11,2025-01-07 11:43:11,Delivered,Card,15
557,1644,13,190,2025-09-12 09:19:52,2025-09-12 10:27:52,Delivered,Cash,35
558,168,12,330,2024-11-11 08:44:30,2024-11-11 09:49:30,Delivered,Card,30
559,1780,15,366,2025-02-16 00:43:29,2025-02-16 01:31:29,Delivered,Cash,25
560,988,15,3,2026-01-29 01:36:16,2026-01-29 02:47:16,Delivered,Cash,25
561,48,6,180,2024-12-18 17:10:42,2024-12-18 18:20:42,Delivered,Cash,30
562,286,7,257,2024-09-29 08:31:10,2024-09-29 09:06:10,Delivered,Wallet,25
563,2741,10,126,2026-06-16 06:50:59,2026-06-16 07:17:59,Delivered,Wallet,30
564,2476,16,302,2024-08-01 06:12:32,2024-08-01 06:58:32,Delivered,Card,15
565,2130,8,161,2025-09-26 01:27:00,2025-09-26 02:02:00,Delivered,Card,15
566,2414,11,183,2025-02-24 11:49:02,2025-02-24 12:58:02,Delivered,Cash,25
567,2236,5,99,2025-02-02 11:49:53,2025-02-02 12:44:53,Cancelled,Wallet,30
568,479,18,209,2025-03-22 10:00:01,2025-03-22 10:28:01,Delivered,Cash,15
569,2272,3,274,2025-10-17 16:28:32,2025-10-17 17:08:32,Delivered,Cash,35
570,2323,2,181,2025-10-27 02:45:02,2025-10-27 03:16:02,Cancelled,Cash,25
571,2730,2,255,2026-02-22 13:54:59,2026-02-22 14:14:59,Delivered,Card,25
572,3,19,335,2025-03-05 16:33:38,2025-03-05 17:37:38,Cancelled,Card,30
573,2123,11,362,2025-02-22 16:46:19,2025-02-22 17:56:19,Delivered,Cash,30
574,2584,2,305,2025-08-19 11:00:54,2025-08-19 11:43:54,Delivered,Card,30
575,2165,13,213,2025-11-20 18:05:05,2025-11-20 19:14:05,Delivered,Card,30
576,184,10,79,2026-03-28 02:16:41,2026-03-28 02:55:41,Delivered,Wallet,25
577,1775,19,320,2025-07-26 09:20:33,2025-07-26 10:17:33,Delivered,Card,15
578,1427,2,223,2026-06-30 11:52:02,2026-06-30 12:51:02,Delivered,Card,15
579,2236,19,339,2025-11-20 09:50:11,2025-11-20 10:35:11,Delivered,Wallet,25
580,2827,17,345,2024-10-08 05:53:49,2024-10-08 06:30:49,Delivered,Cash,35
581,2359,2,224,2025-02-22 03:11:04,2025-02-22 03:53:04,Delivered,Card,35
582,1791,4,46,2025-02-17 04:11:28,2025-02-17 04:43:28,Delivered,Cash,20
583,852,20,307,2026-05-09 12:04:06,2026-05-09 13:03:06,Delivered,Cash,20
584,2052,16,234,2026-07-07 04:32:22,2026-07-07 05:44:22,Delivered,Cash,35
585,1287,12,138,2026-01-05 13:53:09,2026-01-05 14:24:09,Delivered,Card,25
586,924,5,311,2024-08-14 14:09:04,2024-08-14 15:18:04,Delivered,Cash,35
587,1473,9,120,2026-03-04 09:18:02,2026-03-04 10:08:02,Delivered,Card,20
588,2665,1,252,2026-07-05 11:32:30,2026-07-05 12:15:30,Delivered,Cash,25
589,1280,7,226,2026-01-20 18:38:00,2026-01-20 19:22:00,Failed,Cash,35
590,181,1,320,2026-06-06 01:19:29,2026-06-06 02:13:29,Delivered,Cash,35
591,60,5,179,2025-07-08 10:59:50,2025-07-08 11:49:50,Delivered,Cash,15
592,1322,17,207,2025-04-11 09:55:32,2025-04-11 10:55:32,Delivered,Card,25
593,620,12,263,2024-07-21 21:07:30,2024-07-21 21:38:30,Delivered,Card,15
594,494,11,340,2025-12-28 07:24:37,2025-12-28 08:17:37,Delivered,Wallet,35
595,240,16,392,2024-07-25 18:11:36,2024-07-25 18:43:36,Delivered,Cash,30
596,2943,6,87,2025-06-13 09:09:14,2025-06-13 09:37:14,Delivered,Card,25
597,2771,1,346,2025-09-13 23:24:52,2025-09-14 00:24:52,Delivered,Card,35
598,1751,2,221,2024-09-27 06:12:44,2024-09-27 06:50:44,Delivered,Cash,20
599,1076,6,275,2025-09-07 16:31:53,2025-09-07 17:03:53,Delivered,Cash,20
600,1470,15,263,2025-01-26 05:13:19,2025-01-26 06:18:19,Delivered,Cash,15
601,11,12,354,2025-09-12 16:21:39,2025-09-12 16:52:39,Delivered,Wallet,30
602,2640,16,353,2026-02-06 14:06:43,2026-02-06 15:14:43,Delivered,Card,25
603,1706,11,28,2024-08-25 20:41:51,2024-08-25 21:31:51,Delivered,Cash,15
604,1398,20,327,2026-07-15 00:15:50,2026-07-15 01:15:50,Failed,Wallet,35
605,1157,7,334,2026-04-21 00:03:25,2026-04-21 01:06:25,Delivered,Cash,25
606,1681,20,50,2025-09-12 21:03:26,2025-09-12 21:33:26,Delivered,Cash,30
607,1310,15,317,2026-06-06 02:09:26,2026-06-06 03:06:26,Delivered,Card,15
608,355,2,399,2025-06-14 05:01:45,2025-06-14 05:49:45,Delivered,Card,15
609,15,11,123,2026-01-27 15:12:35,2026-01-27 15:52:35,Delivered,Card,15
610,93,16,111,2024-09-04 15:59:37,2024-09-04 16:51:37,Failed,Cash,30
611,1822,5,4,2025-09-12 04:42:09,2025-09-12 05:32:09,Delivered,Cash,15
612,208,9,191,2025-08-25 20:39:05,2025-08-25 21:43:05,Delivered,Card,20
